speakerGroups,Speaker,text,pageNumbers
135,. Sir NEVILLE HOWSE ,"On the 21st October, the honourable member for Richmond ( Mr R. Green) asked .the Postmaster-General the following questions :1. Is it the intention of his department to establish an aerial mail service between Sydney and Brisbane? 2. If so, when is it proposed to inaugurate such service? The Postmaster-General proposals of this nature come with in the p r o v in c e of the Minister for Defence, to w h o m the question w o u l d be s u b m it t e d for a reply . I am now in a p o s it i o n to f u r n is h the honourable member with the following replies:1. Yes. 2. No date can yet be fixed. RIFLE CLUBS. FREE AMMUNITION.",32
136,Mr MARR ,"On the 20th October, the honourable member for Hunter ( Mr. Charlton) asked the following question :How many rounds of ammunition have been issued free to rifle clubs by the Defence authorities in New South Wales, Victoria, South Australia, Western Australia, and Tasmania respectively, since 1st July last? I am now in a position to inform the honourable member that the quantity of ammunition issued free to rifle clubs since 1st July, 1927, is as follows:New South Wales . . 1,283,000 Victoria .. .. 1,495,100 South Australia . - 551,665 Western Australia . . Tasmania It is pointed out that all the free ammunition due for the current financial coal year has not yet been issued. CITIZEN FORCES. EQUIPMENT OF FORTS. Bate per ton,",32
137,Mr MARR ,"On the 20th October, alongside side. the right honourable member for North f l 11 0 £1 11 ' 0 Sydney ( Mr Hughes) asked the following questions:1. In view of the fact that the Inspector General of the Commonwealth M i l it a r y Forces in his last annual report states that the number under training in the Citizen Forces is only 42,000, wil l the Minister supply the following information:(a) What' was the number of Citizen Force registrations for the three quotas in training? (6) What is the male population of the Commonwealth at Citizen Force age, i.e. 18 to 20 years, both inclusive? 2. In view of the fact that the Inspector General complains that signs are not lacking that the organization may fail in its object of producing its own leaders, since the service offers few attractions:(a) What steps does the Minister propose to take to remedy this? (6) Is it a fact, speaking of the higher formations, that senior officers have no opportunity of exercising their commands, because of the short period of training, which permits replied that only of work in the lower formations, of the merest elementary character, being carried"" out? (c) If so, what is to be done for the training of leaders in the field, apart from exercises without troops ? 3. Since the Inspector-General records that the present nucleus has been found insufficient for the accomplishment of the approved policy of the army and that an increase in numbers is essential, what is it proposed to do to remedy this? 4. How long is it estimated it would take to put an infantry division with auxiliary troops into the field equipped and trained for active service? 5. Are any steps being taken to decentralize the mobilization and equipment stores to facilitate rapid mobilization should the emergncy arise? ' 6. When might it be expected that the forts guarding capital cities will be equipped with heavier aud more up-to-date armament? I a m n o w in a p o s it i o n to f u r n is h the f o l l o w i ng replies:1. (o) 93,375. (6) Approximately 160,000. (N.B - Fro m statistics compiled by Comrounds. monwealth Statistician). rounds. 2. [ a ) - 1 . By allocating an increased rounds. amount from existing appropria250,220 rounds tions for the Army for the train273,200 rounds. ing of officers, and 2. By encouraging attendances at school and courses of instruction by providing for attendance thereat of not only officers and non-commissioned officers, but all ranks. tb) and (c) - Leader s and staffs arc trained by means of Army Headquarters aud divisional exercises, and by schools and courses of instruction and week-end bivouacs and voluntary camps. The Army Headquarters exercise for this year will be carried out early in December in the vicinity of Newcastle. 3. In relation to the amount expended on Naval, Air Force and Military Development as a whole, it is considered that the numbers at present in training should meet the present situation. - 4. It is not considered advisable in the national interest to make public confidential information of this nature affecting defence preparations. o. Yes; every possible step is being taken to facilitate mobilization. STATEMENT showing Total Expenditure (excluding Financial (a) Naval (fl) Military Year. Eorces. Forces. 1909-10 . . 329,738 998,403 1910-11 . . 1,464,213 1,309,911 1911-12 . . 1,629,493 1,964,217 1912-13 . f 1,650,870 - 2,277,088 1913-14 . . 1,959,067 2.356,899 1914-15 . . 3,323,150 2,472,031 1915-16 . . 2,785,550 1,619,072 1916-17 . . 2,820,530 1,418,410 1917-18 . . 2,337,383 1.118,653 1918-19 . . 2,136,743 1,210,003 1919-20 . . 1,947,484 1,247,369 1920-21 . . 3,076,420 1,938,386 1921-22 . . 2,908,023 2,183,663 1922-23 . . 2,291,061 1,064,645 1923^-24 . . 2,216,907 1,112,818 1924-25 . . 2,427,412 1,816,093 1925-26 .. 3.6S0.054 1,549,920 1926-27 .. 5,054,036 1,526,182 U. It is not considered advisable in thu national interest to make public confidential information of this nature affecting defence preparations. NAVAL, MILITARYANDAI R SERVICES. EXPENDITURE SINCE 1909-10.",32
138,Mr MARR ,"On the 20th October the honourable member for Hunter ( Mr . Charlton) asked the following - question :What is the total amount that has been expended on (a) Military, (6) Naval, and (c) Air Services, from 1909-10 to date? I am now able to in f o rm the honourable member that the total expenditure (excluding war services) on (a) Naval Forces, (b) M i l it a r y Forces, (c) A i r Services fro m 1909-1910 to 1926-27 was as follow:War Services) on (a) or Naval Foroes, (b) MilitaryForces, (c) Air Services from 1909-1910 to 1926-1927. (c) Air Services. Total'. Remarks. Civil Air Force. Aviation. £ £ £ £ £ 1,328,141 2,774,124 3,999 3,597,709 5,223 3,933,181 8,795 4,324,761 18,217 5,813,398 46,162 4,450,784 36,758 4,275,698 29,095 3,485,131 4,151 3,350,89.7 46,804 3,241,657 135,195 4,733 5,154,734 245,955 36,905 5,374,546 189,517 78,632 3,623,855 207,423 93,992 3,631,140 404,997 104,734 4,763,236 Includes expenditure under Defence Equipment Act£ (a) Naval . . 33,910 (6) Military 257,825 (c) Air Force 6,971 452,599 113,588 6,796,161 Includes expenditure under Defence Equipment Act and Naval Construction Act- £ (a) Naval . . 1,059,069 (6) Military 2,101 (c) Air Force 23,226 687,131 111,669 7,379,018 Includes expenditure under Defence Equipment Act and Naval Construction Aet- £ (a) Naval . . 2,289,003 (6) Military 74 M Air Force 115,362 COTTON - GROWIN G.",33
139,Dr EARLE PAGE ,"On the 6th October the honourable member for Wide Bay ( Mr Corser) asked the Prime M in ister the following question:In view of the invaluable assistance rendered the African cotton-growers through the recent visit of the chairman of the Empire Cotton Corporation, Sir James Currie, and Sir William Himbury, leading authorities in the cotton industry, will he extend a similar invitation to these gentlemen to visit Queensland so as to more effectively advance Empire interests by the development of cotton-growing in the Commonwealth? The Prime Minister replied that the matter would receive consideration. am now in a position to advise the honourable member that the Government has communicated in the matter with the Queensland Government, which is primarily interested in cotton-growing in Australia, and which has at its command an expert staff. If on receipt of a reply it is deemed advisable, the Government will then approach the cotton-growing association. PERSONAL EXPLANATION' . NA short statement by way of personal explanation. On Wednesday smarting under' a rather severe criticism published in one of the Sydney newspapers, I had occasion to offer certain remarks by way of protest. These have been incorporated in Hansard, and I have no wish to retract any of them. still say that to the best of my knowledge and belief my statements were correct, and, therefore, I should have no hesitation in repeating them. Last evening, however, I received a letter, written on behalf of a number of the reporters in the press gallery, somewhat in the for m of a challenge, inviting me to furnis h the names of the persons who supplied me with the information on which my statements were based. I do not intend to accept that challenge, because I cannot see that any good purpose would be served by doing so. I have every respect for the occupants of the press gallery. My attack was directed to one particular quarter, and I have no desire to continue that attack. As fa r as I can learn, the Sydney newspapers up to the present have been silent regarding the incident, and so far as I am concerned it may be considered closed. But it would be wrong on my part to divulge the names of the persons who gave me my information. I can oniy leave the matter to honourable members to say what they would have done in similar circumstances. I can vouch for the accuracy of the in formation, and I hope that the young man who wrote the article complained of will profit by my protest, which was designed to protect not only myself but other honourable members. It was not in tended as a personal attack, and if he takes it in the right spirit it will do him good.",34
140,Mr CHARLTON ,"Actio n will have to be taken if he does not heed it . This sort of thing cannot go on much longer. NATIONALITY BILL. Motion (by Mr MARR ) , proposed - That he have leave to bring in a bill for an act to amend the Nationality Act 1920-1925.",34
141,Mr THEODORE ,"Dalley) [2.85] This is an amending measure, aud no doubt the House will be greatly restricted as to what it may do in the way of further amendments. Will the Minister indicate in a general way the nature of the proposed amendments? That would be a evening, guide to honourable members.",34
142,Mr MARR ,"To-da y I merely intend to present the bill and move the first reading. My second-reading speech will be made next week, when the object of the bill will be explained. I",34
143,Mr THEODORE ,"We ought to know what the bill contains, because it may be necessary to widen its scope. Question resolved in the affirmative. Bill presented by Mr MARR and read a first time. PORTAUGUSTA TO REDHIL L RAILWAY BILL. SECOND READING . Debate resumed from 12th October (vide",34
144,Mr HILL ,NA That the bill be now read a second time.,34
145,Mr LACEY ,"Grey) [2.39] - The subject-matter of this bill has already been considered by the House, and the measure should receive the approval of honorr able members generally. In 1925 the Prime Minister ( Mr Bruce) and the then Premier of South Australia ( Mr Gunn), came to an agreement, afterwards termed the Bruce-Gunn agreement, which provided for the construction of a railway known as the north-south line, to connect Port Augusta and Alice SpringsIt also provided for the project now before the House. The Railways Acceptance Bill passed through this chamber with very little discussion. After the Minister for Works and Railways had made his second-reading speech, I followed him, and the matter was further debated by the honourable member for Swan ( Mr. Gregory), the honourable member for Adelaide ( Mr Yates), the honourable member for Richmond ( Mr R. Green), the honNA and the honourable member for Boothby ( Mr Duncan-Hughes). The second reading was carried on the voices, and the bill went through the committee stage without discussion, the third reading being agreed to immediately. Thus the project received the unanimous support of the House. Since it accepted the agreement in the first instance, one can only assume that it is now prepared to carry it out. Therefore, the measure should receive a speedy passage. During the previous discussion at least one honourable member mentioned that it might be necessary to inquire into the third-rail project. No third-rail section of considerable length is to be found in any part of Australia. The agreement set out where the line was to start and end, and other matters relating to the productivity of the country to be served were agreed upon. It was then necessary to refer the proposal to the Public Works Committee, of which I have the honour to be a member. The committee pays careful attention to all matters placed before it; but because of the technical problems that arose in this particular case, special attention was given to it. When the committee was completing its report, I voted for an amendment submitted by the honourable member for Swan, who was then a member of the committeeThat amendment provided that the 5 ft. 3 in. gauge from Salisbury to Red Hill should be continued as far as Port Pirie, a break of gauge station established there and the 4 ft. 8^ in. gauge constructed from that point to Port Augusta. that time. I considered that it would be Mr Lacey. possible to do something to bring about the unification of the gauges. When this railway project was being investigated by the Public Works Committee, the branch lines from Hamley Bridge to Balaklava and thence to Port Wakefield, and from Brinkworth to Snowtown and thence to Wallaroo were of 3 f t . 6 in. gauge. Those lines have now been converted to the 5 f t . 3 in. gauge. When the honourable member for Swan . framed his amendment his idea, no doubt, was to open negotiations with the South Australian Government with a view to converting the railway from Red Hill to Port Pirie and the two branch lines to the 4 f t . Si in. gauge. By that means the railways on the western side of South Australia would have been of uniform gauge. It is, however, too late to open up negotiations with a view to doing away with the third-rail project, because the South Australian railways which Were of the 3 f t . 6^-in. gauge have beeu converted to the 5 f t . 3-in. gauge, and, if the 4 f t . S^-in. gauge went through from Salisbury to Red Hill alone it would mean a break of gauge at every junction on the Red Hill to Port Augusta line. That, of course, would not be in the interests of South Australia. I consider that the South Australian Government has not been fair to the Commonwealth Government so far as the conversion of gauges is concerned. In 1921 the Prime Minister and State Premiers conferred respecting the unification of our railway gauges. The following resolution was arrived atThe Commonwealth and the Premiers of the States agree to appoint a Railway Commission and affirm that the Ministers for Railways of New South Wales, Victoria and the Commonwealth shall select the two members of the commission who are to be appointed from outside. Tho Commonwealth and the States agree to abide by the decision of this tribunal. The Commonwealth to bear one-fifth of the total cost, and four-fifths to be borne by the five States concerned on a per capita basis. The commission was appointed, and in November, 1921, its report was considered at a conference of Premiers with the Prime Minister in Melbourne, when it was resolvedThat the adoption of a uniform gauge is At in the opinion of this conference essential to the development and safety of the Commonwealth. That the commission's recommendation of a 4 f t . 8*-in. gauge is accepted. The Commonwealth shall prepare and circularize to the States a d r a f t agreement to give to the recommendations of the commission. That steps shall be at once taken by the Premiers of all States to consult their Governments with regard to the said agreement and the financial obligations of the parties thereunder, and that the conclusions arrived at shall be communicated to and considered at a further conference in January. 1922. That further conference* was held in Melbourne, but no decision was arrived at. South Australia, when considering the conversion of a section of its railways from 3 f t . 6 in. to 5 f t . 3 in., should have adopted the 4 f t . 8-J-in. gauge, and then there would have been no necessity for a third rail as is proposed under the bill. I voted for the amendment moved by the honourable member for Swan, not because I feared that there would be any element of danger in the adoption of the third rail principle. I do not think that any member of the Public Works Committee who took part in the inquiry considered the third rail to be unsafe. dence in favour of the third rail overweighed that in opposition to it. I shall refrain from quoting the evidence of Commonwealth ofncials, because it may be said that their opinions - would be biased. I shall quote first the evidence of Mr Webb, the Chief Railways Commissioner of South Australia.",34
146,Mr STEWART ,Would he not little biased?,36
147,Mr LACEY ,"As a matter of fact a newspaper report published the other day showed that he had a distinct bias the other way, so that I shall be safe in quoting his evidence. He said I was associated with a Colorado railway in the TJnited Sates of America for twenty years, and I know that we had no difficulty with mixed gauges in that system. They proved to be entirely practical and safe, and presented no complications. Denver City, which is a larger railway centre than any city in Australia, has mixed gauges. Wo found it practicable to do all our railway work with mixed gauges there. Mr Webb was dealing, not with the thirdrail principle, but with four rails on one permanent way. He also stated that some of the carriages of a train were of different gauges, and yet no accidents occurred. His evidence continued- Wit h 80 lb. rails on this section we get an average speed of 26 miles an hour. This speed could be increased with larger locomotives. There would be no necessity to limi t the speed on the third rail. There are 21 station effect yards, and in addition three passenger, stopping places between Adelaide and Red Hill . The third rail would offer no complications in station yards. When we first discussed the third-rail proposal between Red Hill and Adelaide, we thought it might be necessary, in order to avoid complications, to run around certain stations, but we are now in a position to say positively that there will be no additional risk and no mechanical difficulties by running through the stations. . . . In Colorado we had a large mileage of two mixed gauges, and over a small mileage we worked even three gauges on one set of sleepers, namely, 2 f t . , 3 f t . , and 4 f t . Si in . lines. In some cases we had three gauges in station yards. They were al l worked without additional risk, but necessarily they were more expensive to maintain. I regard the third rail as an expedient to meet such problems as we have ih Australia, but every case should be considered on its merits. I should have no hesitation in recommending the third rail in certain circumstances, because I know from experience that it does not mean additional risk. Mr James M c G u i r e , South Australian R a i l w a y s Commissioner, gave the following evidenceThe evi- The additional cost of maintenance of a mixed gauge line would not be great. Wit h the third r a i l in operation there would be no difficulty with the interlocking gear, or any additional risk of derailment. Whether a third rail is used or not, it is always easy to derail a train deliberately. There is nothing in connection with the third rail which would tend to cause more derailments. There is no more danger of sand d r if t with a third r a i l than there is now where the guard rail'is used. be a We have many miles of guard rail in South Australia, and sometimes it is within two inches of main rail. We have experienced no special trouble from sand drifts because of the existence of the guard rail. It is all a matter maintenance. We have had two or three nasty smashes because of debris falling off trains and causing derailments. I have known of a bag of chaff causing a derailment. That risk would not be greater with a third rail. In my opinion the third rail would neither increase nor decrease the danger of derailment. At any time material falling from a truck constitutes a risk. I am satisfied that the risk is not increased by the third rail.",36
148,Mr STEWART ,What is a guard rail i,36
149,Mr LACEY ,"A guard rail is one 0 that is placed adjacent to another rail, generally at a curve,- for the purpose of making the flange of the wheels take the proper course. Guard rails are sometimes used for considerable lengths at crossings and curves. Mr MCGuire pointed out that there is a space between the main running rail and the guard rail, just as there is in the third rail systems. The space, he said, was smaller than in the third rail system, and a jamb was, therefore, even time more likely to take place. I have quotamy tions here from the evidence given by tion experts before the committee. We had before our committee Mr Ernest Stanley, the late representative and resident neer for the Transand.ine Railway Comthe pany. He statedIn the Argentine Republic I had actual experience from 11)12 to 1918 of the operathe tion of a mixed-gauge system, over a section which handled very heavy freight passenger traffic. I was the supervising engineer for the Transandine railway, which constructed on the metre gauge. As each tion was completed it was let to the Great Western Railways Company which operated it . the people of ' Australia. The Great Western Company's main system was constructed on the 5 f t . 0 in. gauge. The mixed gauge section was about 4 | miles length, and had a ruling grade of 1 in lowest curve was of 9 chains radius, and the prove dangerous. maximum speed was about 35 miles an hour. During the time the third rail was under my observation no accident occurred, and trouble was experienced in operating the track at all. systemThe points for the 3 f t . o' in. 5 f t . 0 in. lines were operated by one action. I can conceive that there would have been greater danger from obstacles lodging on line if a 4 f t . Si in. gauge were built within construct. the 5 f t . 3 in. gauge, but I would not be to install such a device. It seems to mo suitable for the Adelaide to Port Augusta line, I apprehend no constructional difficulties danger to human life. That is evidence that should convince most people, but in addition, there is evidence of Mr Wilkin, a gentleman who has given more consideration to third rail system of railway construction than anybody else in Australia. Mr was Wilkin was inter-locking engineer the New South Wales Railways Departbogey ment, and also held a similar position the South Australiau Railways Departfinding. ment. This is what Mr Wilkin had to say on the subjectI was interlocking engineer in the ISouth Wales Railway Department from 189.1 to 1913, and I held a similar position in Australia from 1882 to the end of 1890. have had experience of every railway England, particularly the Great line, as well as experience on the continent of Europe, and in other parts of the world. For line should not be constructed. 37 years that is from 1852 in 1889, a rail was in operation on the Great line, over which trains run at a speed will never be attained in this country, from 00 to SO miles an hour. I suppose that the heaviest rail in the early days would be about 70 lb., although bitterly a heavier rail has been is not by any means the practice. employed. The gauges that were mixed 7 ft. 0* in. and 4 ""ft. SA in. Ilr. Laoey. thirteen years I have devoted the whole of my to the problem of unifying the 5 f t . 3 in. and the 4 f t . 84 in. gauges, because, so far as experience goes, and from what informaI can gather in other countries, the combination of those two gauges has never been attempted on the third-rail system. engi Mr Wilkin had very definite ideas on subject of railway points and crossings, and his evidence should be sufficient to answer anybody who might criticize construction of this railway from the point of view of safety and efficieucyand The evidence that has been given was was sworn testimony, and some of the witsecnesses had no interest in the matter other than to do their best in the interests of When this inquiry was taking place, some witnesses in expressed themselves as being afraid that 50: the the jwoposed third rail system would One witness, in the very early stages of our inquiry, said no that it would not be possible to lay this Therefore, the peculiar and the position arose that we were inquiring into the construction of a railway that the one engineer said it was not possible to The argument used by him afraid was that the space between the 4 f t . 8 i and in. rail and the 5 f t . 3 in. rail'would not or be sufficient to allow of the dog spikes being driven into fasten down the rail. Later, however, when we were taking evidence in Adelaide, we had a the practical demonstration of the laying of such a line. New sleepers, new rails the and new dogs were used for the construction of one length of line, and there no difficulty at all in driving the dog in spikes.. The whole objection was a. placed before the committee witli in the idea of prejudicing them in their It was also stated that if the railway was built to the suggested gauge, it would not be possible to place the bolts New through the rails alternately-that is, one South bolt from one direction and another bolt I from the opposite direction. A man who in is supposed to be a very eminent engineer Western gave that as one of his reasons why the Since third that time. I have taken notice of the Western methods of railway construction, and I that have found that only now arid again are namely, the bolts put through from opposite directions, as stated by this engineer. It He were said it was necessary to place the bolts For the last through the rails in this way because otherwise the flange of the wheels might cut all the nuts off. ancl allow the rails to spread. The obvious remedy, of course, would be to place all the bolts through the other way, and then none of the nuts would be cut off. When the honourable the Minister was introducing this bill, he pointed out the very many advantages that would accrue from the building of this line, but as there seems to be some opposition to the proposal at the present time, I shall enumerate some of the benefits as pointed out to the commission(1) It would reduce by about 70 miles the length of the journey between Adelaide and Port Augusta, and the time occupied from eleven and a half hours to six and a half hours. (2) It would permit of passengers and loading being conveyed direct from Adelaide to Kalgoorlie, obviating the delay and expense at present incurred in transhipment at Terowie and Port Augusta. (3) l t would curtail by eight and a half to nine and a half hours the time at present occupied in the train journev from Adelaide to Perth. (4) It would enable live-stock from the trans-Australian railway to be conveyed from point of loading to market in the same vehicles. (5) It would permit of live stock being ducted from Port Augusta to Dry Creek in ten to twelve hours. At present 25 hours elapse between the arrival of live-stock at Port Augusta and time of arrival at Dry Creek. (0) It would provide a line ou which on each train 85 per cent, more loading could be carried from. Port Augusta, and 54 per cent, to Port Augusta. (7) It would accelerate the mail service to and from Western Australia; the outward English mail would leave Melbourne and Adelaide later, and the inward English mail would be delivered in Adelaide on Fridays instead of Saturdays, and would arrive in sufficient time in Melbourne to euable delivery to be effected on the first round on Saturday morning instead of Monday. (8) It would be sufficiently revenue producing to at once pay working expenses, and a considerable portion, if not the whole, of the interest. (9) It would permit of the quotation of a through rate to Adelaide for live-stock from the trans-Australian and the railway to Alice Springs, instead of being compelled to adopt the South Australian rate for portion of the distance. The last point raised, that of the m in i mum rates, is a burning question at the present time. Another reason given to the commission was that it would in crease the revenue of the trans-Australian railway by approximately £35,000, due to the stimulation of through traffic. World tourists, who have travelled over the trans-Australian railway, always speak eulogistically of the journey between Port Augusta and Kalgoorlie. Only recently I did the trip myself, and coming back, I met a much-travelled gentleman with whom I discussed the subject of railway facilities. I said that I considered the trans-Australian train was the best in the Commonwealth. He replied that it was not only the best in the Commonwealth, but was, in his opinion, the best in the world. I should also like to mention something that happened on the same trip. We arrived at Port Augusta on Sunday morning. A bus runs from Port Augusta to Adelaide every morning, and, notwithstanding the fact that the passengers had through tickets from Perth to Adelaide, some of them got off at Port Augusta, and went by bus to Adelaide.",36
150,Mr MANN ,The r e is an increasing number of people who do the same thing.,38
151,Mr LACEY ,"It is no loss to the rail conway, because the passengers have bought tickets through to Adelaide, but it is a poor advertisement for our rail ways. While passengers are waiting at Port Augusta for transhipment, it would be possible, during those two and a half hours, to get right down past Red Hill . The construction of this line would "" boost"" the railway to such tin extent that the revenue would increase greatly, because of the advertisement given to the system, and the increased facilities afforded to the public. Those who have advocated the construction of this line have never claimed that it would lead to the development of the country through which it would pass. They have based their advocacy on other grounds. But I maintain that it will have an effect upon the development of the country which it will traverse. On the 19th October last, the Adelaide Advertiser published what was allegedly an interview with Mr W. A. Webb, Commissioner of Railways in that State. Immediately it was brought to my notice I submitted to the Prime Minister a question relating to it , and received a satisfactory reply. The article is headed "" Federal Railway Schemes "" ; "" Bed HiU Line of no Advantage""; "" Port Augusta-Hay Line Unnecessary "" ; ""Uniform Gauge the Height of Polly."" It readsThe Railways Commissioner ( Mr W. A . Webb) does not view with favour the proposal of the Federal Government to construct a line of railway from Port Augusta to Red Hill and a third rai l from Red Hill to Adelaide. Among his objections are the following:Such construction would not develop one additional acre of land, and would be a needless duplication of existing rail facilities. The present business interchanged at Port Augusta, both passenger and freight, is so small there cannot be found any business or economic reason for the expenditure of the money required. It would take a very large volume of freight traffic to justify the sary expenditure, and the following statement, showing total tonnage, east and west, through Port Augusta, shows the total absence of any reason for the new construction:1920-21 .. . . 3,207 tons. 192122 . . 2,389 1922-23 . . 1,827 192324 .. .. 2,340 "" 1924-25 .. . . 3,175 1925-26 .. . . 3,608 "" 1926-27 .. . . 2,508 „ Some time ago, Mr ""Webb, as I have already mentioned, gave evidence before the Commonwealth Public Works Committee. Only the other day I heard an honourable member of this House say that Mr Webb had not given his approval to the building of this railway. Here is his sworn evidence on the point: My approval was sought concerning general terms of the agreement, butnot speciwill fically as to its details. Generally speaking, it meets with my approval, although I do not think that South Australia will gain much from it . That State will have vantage of the third rail connection between Red Hill and Port Pirie, and it is giving the Commonwealth Government a very valuable concession by allowing it to bring its railwav line through the heart of the best area i State and into the Adelaide railway station yard. The users of the Commonwealth railway will gain very much by this concession. Further on he statedThe proposed line may take some live revenue, and, perhaps, a little passenger ness from the State railway system. Commonwealth and State will have joint use grazing to a much greater extent. of the permanent way, station yards, buildings, and although there maj' be differRed ences of opinion, and, perhaps, occasionally family quarrels, we do not expect that serious friction will result from the arrangement. According to the newspaper report, condemned the railway; yet in his evidence before the committee he approved between Mr Lacey. of its construction, and said that no difficulties would arise because of it. One cannot escape the conclusion that he has been misreported by the press. His sworn evidence is the best guide that we could have in coming to a decision on this matter. I claim that the facilities which will be provided will have a tendency to promote closer settlement along the portion of the route that is in South Australia. Mr. Coffey, of Lake View, a large landholder and a most prosperous farmer in that district, in evidence before the Public Works Committee, saidThe distance from Red Hill to Wallaroo is 56 miles, and from Red Hill to Port Pirie it is neces28 miles. The line would take the wheat from at least half the distance between Port Pirie and Wallaroo, to Port Pirie as the shipping port. Last year we reaped 23,000 bags at Lake' View. AU this wheat would naturally go to Port Pirie. I believe that the higher price "" for wheat which would then be realized at Port "" Pirie would result in certain properties, which are now carrying sheep, being turned over for "" wheat production. Some of the land in my district is not being utilized to its fullest capacity, and I feel sure that country which carries only a sheep or a little more to the acre, and which is capable of producing up to 35 bushels to the acre, will eventually be put to better use. It is well known that the nearer you are to a. port the better is the price you obtain for your produce. In addition to that advantage, the extra facilities will-induce settlers to plant wheat instead of to graze the sheep, and a greater number of people be settled on the land. Giving evidence at Port Pirie a representative of very shipping interests said that wheat was the adbeing carted to Port Pirie from Wandearah, a distance in some instances of 22 miles; but with the construction of the line the longest cartage for farmers n the there would be only about 12 miles, and the average about 7 miles, assuming that sidings were placed in the most convenient places. Honourable members can appreciate the fact that if farmers are faced stock with the necessity to cart wheat up to a busidistance of 22 miles, they will engage ih"" The The and Wandearah district, which is between Hill and Port Pirie, does not produce only a few bags of wheat; it is one of the best wheat-growing centres in South Australia. The evidence given by he Mr R. J. Davidson was as follows:There is a good number of settlers on land' the 3-chain road and the coast. For the last 40 years we have had to cart our produce to Port Pirie, in some instances a distance of 18 or 20 miles. The roads are fairly good. My place is in Wandearah West, 18 miles from Port Pirie. I am on the 3-chain road near Butler's Bridge, and about 10 miles from the surveyed route. I would cart my produce to the railway. At present it takes me two days to go to Port Pirie and return. I could do a trip a day to the railway line. At a later stage, he saidThere is a good deal of settlement further out south and south-west of my place. All those people are interested in this proposal. Farmers from the Hundred of Mundoora would cart to the line. I should like honourable members to note particularly the following quotation from the evidence of the same gentleman:We would use the railway in preference to motor lorries for the cartage of our produce. About 100,000 bags of wheat were produced here last year, as well as a fair number of cattle and sheep. Is tliere any district in Australia whose production equals that but which does not possess greater facilities for sending produce to market than haulage over 22 miles of road? The same witness also statedI t costs me from Is. to Is. 2d. a bag my wheat to Port Pirie. The suggested deviation will mean a difference in cartage of -» 3 miles to me. This represents about 2d. a bag. He was referring to a deviation which was being sought at that time. nexion with the development of that district, the witness statedThere is a possibility of developing gardening operations along the Broughton River if the railway facilities are satisfactory. Some excellent fruit is grown under irrigation in the district. Mr Brechin, of the same district, stated in evidence^Since 1915 my average production about 16 bushels an acre carry more stock if we had better railway facilities, but I doubt if be put under cultivation for wheat, as we crop practically all the land that is available. costs from Is. 2d. to Is. 3d. a bag to cart wheat to Port Pirie, a distance of about 20 miles. Land along the river Broughton splendid lucerne country, and suitable dairying. That should remove from the minds honourable members any idea that this railway will pass through desert or even barren country.",38
152,Mr SCULLIN ,Has it a good rainfail?,40
