speakerGroups,Speaker,text,pageNumbers
81,Mr BAKER ,I object to their having private interests which conflict with pubMONICA,38
82,Mr FAIRBAIRN ,"I do not know how any one could have business experience without having business interests. I should like the honourable member for Griffith ( Mr Baker) at some future date to explain how it is possible to have experience of business without having association with it. The Leader of the Opposition complained that the volume of purchases from abroad had grown alarmingly and that the Government should have taken steps to check it. The figures made available to the honourable member since his speech must have convinced him that the position is not so alarming as he thought it was, but I consider that the source of much of our purchases from abroad gives cause for great alarm. One of the very large items referred to is motor vehicles. What I consider as alarming is that the big increase in our purchases of motor vehicles, should for the most part, be from the country that is our worse customer. The Leader of the Opposition would therefore have been well justified in asking the Government what it intended to do to check this most alarming tendency. While I do not propose to refer to this matter at any length now, as it is one with which I intend to deal fully when the tariff schedule is being debated, I must state my belief that this tendency.to purchase motor vehicles from other than our best customers, should not be allowed to pass without comment when we are discussing the volume of our purchases from abroad. We must be prepared to purchase from countries which are good customers ancl should not expend our purchasing power in buying from a country which practically refuses to buy from us in return. Several speakers, including the Prime Minister, in making reference to the finances of this country and to the overseas trade balance, have commented upon the great assistance which has been rendered this country in the last few years by the increased wool prices. This country, I think, should pause to consider how much its prosperity and finances are based upon our great basic industry, namely, the wool-growing industry. We talk with a certain amount of pride about having been able to set up in this country a standard of living which compares more than favourably with that of any other country, and various political parties are apt to throw out their chests and try to show that this for the most part is duo to the wonderful political activities of their particular parties, but the real son for it is the outstanding wool-growing industry. With the possible exception of South Africa with its gold-mining, no other country has its finances so closely bound to a particular industry as Australia's prosperity is bound to the woolgrowing industry. As it is an industry which has never come cap in hand to the Government asking for assistance, it is of all industries that which has received not only no assistance, but also the least consideration from the governments of Australia, Federal and State. Ho opportunity should be missed, therefore, to remind politicians of how utterly our financial structure is based on this unique industry of ours. It has been claimed that the rise of wool prices has been fortuitous and that not in any way are thanks due for this to governmental action. The latter part of this claim the Government, I think, is prepared to admit; but I should like to point out that the rise has not been merely fortuitous. It has been due to the very sound policy which has been adopted by the industry itself. When it was bearing a burden of savage taxation and costs, the wool industry was offered and accepted prices which at times did not amount to much more than half the cost of production. Nevertheless, the graziers did not go about snivelling and asking for assistance, or pleading for artificial fixation of prices, but by meeting the market kept the factories of the world in production, with the result that today the statistical position of wool is sounder than that of any other commodity in the world. One other point to which I wish to refer is the Prime Minister's justifiable reference to the improvement which has taken place in finances, in business, and in employment during the tenure of office of the Lyons Government. The Prime Minister would have failed in his duty if he had not pointed this out. I consider, however, that undue complacency about what has been accomplished already is dangerous. Rather should we search out the reasons why Australia has made this improvement. One reason has so often been stated that the party opposite may be justified in accusing us of employing a hackneyed phrase. Nevertheless, we are right in reaclaiming that the reason is "" restoration of confidence "". I do not wish to expand on that, although I do realise the great effect on restoring confidence that the following out of a sound economic policy has had: but I venture to suggest that the very definite affirmative action of this Government which, above all else, not only restored confidence but also stimulated employment and business, was its courageous action in making large remissions of taxation to industry directly it saw the financial position taking a turn for the better. No other action on the part of this Government has played so important a part in bringing about this improvement. It was not so much the amount of relief given to industry, as the psychological effect produced on industry by showing the people that at last they had a government in power that realized the value of reducing taxation to a minimum. And in saying this, I am not jibing particularly at its predecessor, the Scullin Government; I am referring to all preceding governments. At any rate, this was the first administration to realise the psychological as well the material effect of reducing taxation. I fear, however, that it is now in danger of folding its hands in complacency and forgetting what still remains to be done. On that first occasion when steps were taken towards reducing taxation, the Government had to be very brave. But I consider that its financial position has now improved to such an extent that it might well give a very much greater measure of financial relief to the taxpayers. I conclude by saying that the Government can be entirely exonerated from the two specific charges contained in the censure motion. But it would be most unwise and equally dangerous for the people of Australia should Ministers fold their hands in complacency, and say "" Wc have produced this; we can now sit down and watch the ball rolling faster and faster towards prosperity "". The ball will only roll towards prosperity if the Government is prepared to give more of that excellent motive power which was supplied by early actions. I urge the Treasurer to devote at least a small portion of the enormous amount of time that he devotes to his duties, to a close examination of the manner in which the load of taxation can be eased from the shoulders of the taxpayers, because the psychological effect that would follow such a step would re-act to the benefit of the whole country and create more employment, greater business activity, and general prosperity. Mi\ LAZZARINI (Werriwa) [6.5] The honourable gentleman who has just resumed his seat ( Mr Fairbairn) and other honourable members opposite appear to think that when they have declared with an air of detached superiority that the members of the Labour party stand for the national control of finance they have said something very damning and sufficiently condemnatory in itself. We do take that stand, because we believe that the monetary policy of this country exercises an influence possibly greater than that exercised by any other factor upon the rural, pastoral, industrial and general economic life of Australia. It is absurd to argue that something that is detached from the governing body of the nation, the national parliament, something that as is not required to render an account to any body except itself, should have the power to engraft a monetary policy upon Australia. I can imagine the howls of the honourable member for Swan ( Mr. Gregory), the honourable member for ForNA suggested that the fiscal policy of this country should be propounded by the Chamber of Manufactures, because the members of that body have the greatest knowledge and the widest experience of manufacturing operations. I question whether any fiscal policy, however extreme it might be in either direction, could exert upon the general economic structure of our country as great an influence as that exerted by the monetary policy. So it is quite logical and reasonable, and in view of the economic chaos of the world today, quite necessary for the monetary policy to be decided by a body such as the national parliament, which has to stand up to the daily criticism of the press, and from time to time must give an account of its stewardship to its masters. The press is able to inform the public of what is happening, and what the effect is likely to be. Everything is done in the light of day by responsible persons, instead of behind closed doors in a board room of the Commonwealth Bank, perhaps in collaboration and association with the very people who make the major portion of their profits from the effects of whatever policy is adopted. The confusion of thought associated with the position is illustrated very clearly in some of the remarks of the honourable member for Flinders. That honourable gentleman stated that the Commonwealth Bank doubtless would use this £1,000,000 worth of treasury-bills to obtain cash which otherwise would bp placed at fixed deposit. The impression which that would seem to convey is that the bank does not use the funds that are placed at fixed deposit with it. I point out that the bank would have the £1,000,000 in either case, aud would use it for the accommodation of its customers. As a matter of fact, the funds placed at fixed deposit are of more effective use to the bank than the money it will receive from the sale of treasury-bills. I am not perturbed, nor is any other honourable member on this side, at the charge of the honourable member that we stand for the national control and organization of the monetary system of this country. We have definitely proclaimed our adherence to that policy throughout Australia. I assure the honourable gentleman that when the electors in the not far distant future endorse it by returning this party to power, he will have no cause to complain when we give effect to it. If it were not for the power of the press and wireless, as well as that wielded by the party onpo site with the funds contributed principally by financial institutions, the people wonld not have been side-tracked into political dead-ends, but would have accepted it long ago. The honourable gentleman referred to orthodox finance. Our policy is orthodox; it has been enunciated by the greatest thinkers of the world. If the people were afforded reasonable means to analyse it, and were not led astray by malignant - misrepresentation, they would always follow it. As the debate proceeds, it appears to me that the House is losing sight of the terms of the motion, and that the vote may be given on other than the real issue raised by the Leader of the Opposition ( Mr Curtin). Many honourable members have demanded to know what will be done. We say what we would do. The Government is charged with a definite offence on two counts, and that charge alone constitutes the subject-matter of this debate. No attempt has been made to answer it. The gravamen of it is that responsible government has been hancW over to a body which is not responsible to the people. The major feature of the charge is that the Commonwealth Government has allowed the Commonwealth Kl Bank Board exclusively to direct monetary policy in this country, and that that vitally affects the economic position of all industry and of our people generally. A further feature of it is the refusal to adopt proper measures to prevent the development overseas of an unfavorable trade balance, which will possibly cause a deadlock similar to that which occurred some years ago. Those members of the Government who have so far spoken have refused to face these direct accusations. The Commonwealth Bank either does or does not control monetary policy. If it does, and as a result the economic life of our people is affected, the board is discharging what should be the function of this Parliament. Consequently, when the Prime Minister ( Mr Lyons) admits' that the board has the sole right to do this, he admits the soundness of the charge of the Leader of the Opposition. An analysis of the speeches of the Treasurer ( Mr Casey) and the Prime Minister will convince honourable members that there is no greater example anywbfere of loose and muddled thinking in regard to economic problems, particularly the problem of finance. The Treasurer informed honourable - members that no one had any knowledge of the probable economic and financial effect of the action of the Commonwealth Bank. Sitting suspended from 6.15 to 8 p.m.",38
83,Mr LAZZARINI ,"The relations between the Government and the Commonwealth Bank approach the ludicrous when we have both the Prime Minister and the Treasurer telling the House that the Commonwealth Bank has sole responsibility for monetary policy, and then the Treasurer telling us that this institution is launching out on some experiment of the effect of which upon the economic life of the nation nobody has the slightest idea. One of the charges levelled against the members of my party was that we were the only people who attempted experiments bordering upon the dangerous, and that, such experiments followed well defined and established lines of policy. Yet while the institution responsible for a change of the economic and monetary policy of Australia launches out in what he terms an experiment, the consequences of which he cannot predict, the Treasurer is content to twiddle his thumbs and take no notice. We are told that this kind of thing gives abounding confidence to the people of Australia in the institutions for which the Government is responsible. We have heard the words ""confidence"" "" restoration"" repeated ad nauseum in this debate as they have been for many years. It seems to me that the confidence of which the Treasurer speaks is more the confidence that the ""mug"" has in his ability to defeat the wiles of the thimbleaud-pea man and the exponents of the three-card trick, the confidence of the punter that he can beat the bookmaker, the confidence of the burglar that, he can evade capture by the police. Certainly the private banks appear to be confident that they can go on meddling with the economic life of the country for their own benefit, and can always depend upon complaisant governments and Ministers to put over the hocus-pocus in this Parliament, and to create a psychology that will prevent the people from realizing what jobbery is going on. Hearing the Treasurer ""speak of this restoration of confidence and of all the money available, one would think that when a Labour government comes into power the people lose confidence in the banking institutions, draw their money out and bury it; later with a change of government confidence is restored, money is put back into the banks, and increased accommodation is available to industry and governments. According to the Prime Minister a restoration of confidence took place immediately after he ceased to be Treasurer of a Labour government and became the Prime Minister of the United Australia party Government. For the policy in respect of which he criticized the Scullin Government yesterday he was as much responsible as anybody. As a matter of fact when the present Prime Minister occupied the portfolios, first of Postmaster-General and later of Treasurer, in the Scullin Government, he was one of the prime movers to bring about a policy of deflation and to prevent cheap interest rates; he was spurring the party on to give effect to that policy. He left the Labour party and became Prime Minister of a government of a different political complexion. He knows and we know that Mr Lazsarini. in what he said yesterday he was speaking with his tongue in his cheek. The fact is that there has been no alteration in the actual volume of money in this country for a decade or and more. I take 1922 as a neutral year, a year far removed from the circumstances with which this censure motion deals, a year when there was no thought of those things which have happened since. The Commonwealth Year-Book shows that since 1922 there has been no appreciable alteration in the actual volume of money in this country.",41
84,Mr ARCHIE CAMERON ,What does the honourable member call money ?,42
85,Mr LAZZARINI ,"The same as economists call money-the currency of the country, and the control of it rests wholly with the Government. The drift in Australia's economic life commenced with the visit to Australia in 1927 of Sir Ernest Harvey, a director of the Bank of England, who was followed four years later by the "" Big Pour "" led by Sir Arthur Duckham, who in turn were followed by Sir Otto Niemeyer, who completed Australia's economic destruction. The year 1922 was well in advance of those happenings, and in that year the actual volume of money in Australia was £58,000,000; in 1930, practically the middle of the Scullin Government's regime, it was £53,000,000; whilst at the end of 1935, the actual volume of money in Australia was £55,000,000. The Commonwealth Statistician informs us that at all times, practically half of the total money in circulation is in the hands of the people; it is the till money of the nation and is constantly moving from one holder to another. We find, therefore, that, in 1922, £29,000,000 was in the hands of the banks for the creation of the superstructure of credit; in 1930, when the Scullin Government was in power, the amount was £26,500,000, and today it is £27,500,000. The variation disclosed by those figures is insignificant in comparison with the great volume of credit created by cheque pounds and bank advances. Any other purchasing power in Australia is bank-created credit or money. Democracy took from despotic kings control of the issue of credit and vested it in constitutional government, but instead of the government retaining that control, the banks have been allowed to usurp it and with the exception of the £27,500,000 held by the banks in deposit, the whole of the £500,000,000 upon which the banks charge interest is a fictitious credit which the banks have created with out any legal authority. When the Treasurer and the Prime Minister speak of the shortage of money during the Scullin Government's regime, or of contraction or deflation, they prove the truth of what the members of this party have said consistently, and insist upon today, namely, that when Labour is in power the banking institutions used"" all the powers tbey usurped from Parliament in order to hamper and discredit the Government. When their friends are back on the treasury bench their policy changes. Our charges are proved by the statements of honourable members opposite. For instance, the honourable member for Barker ( Mr Archie Cameron) made a speech which might well have been prepared by Mr Davidson, general manager of the Bank of New South Wales; yet he belongs to a party that is supposed to represent a section of the community which has been financially and economically crucified by the banks. wheat-growers ancl other farmers of Australia have a debt structure of from £300,000,000 to £400,000,000. institutions which in the past created the land boom and then caused the boom to burst, took from the producers two-thirds of the richest lands of Australia; and later created another little boom in order that they could sell out at a high profit. Everything we have contended has been proved out of the mouths of Government members and responsible Ministers. They speak, apparently with satisfaction, of the economic distress that overtook this country in 1930, and when they claim that the returning prosperity now being experienced is due to cheaper money being available to the people, they accuse the banks. All statistics prove that the banker is the nigger in the wood-pile. Wc are prepared to allow our case to rest on the utterances of Ministers and their supporters. The Prime Minister has said that the restoration of confidence has caused a great demand for bank credit; the truth is that there would never have been this great demand if the bankers had not first restricted that credit. If we consider the events of 1927-2S, we find that the banking policy of the associated banks of this country was one of deliberate restriction of industryprimary and secondary. When industry still wanted to expand as it had been expanding up to 1929, the banks refused to provide money for that purpose; on the contrary they commenced at that time to curtail credit. I shall give the House one concrete example of this. A manufacturer of cotton goods in a substantial way had, like many other big industrial concerns, large accommodation from the bank in order to carry on. This gentleman informed me that he required further accommodation to buy 1,000 bales of Queensland cotton to carry on his industry. From the time he had first obtained accommodation from the bank, the assets of his company had doubled, and, as I have said, he wanted additional accommodation for the purchase of cotton. The bank not only refused to make further accommodation available to him, but also required hi m to reduce his then overdraft by £150,000, One thousand bales of Australian cotton had to be put on board a ship, sent to The Liverpool and brought back to Australia, in order to enable this company to obtain finance with which to carry on its operaThese tions. Whilst the banks at that time were out to curtail industrial development in Australia, they were allowing credit to be made available to an abnormal extent for the erection of large flats and palatial picture theatres in the capital cities.",42
86,Mr MCCALL ,America n capital.,43
87,Mr LAZZARINI ,"No ; these ventures were financed by the banks. All that credit was made available at a time when the development of primary and secondary industries was being retarded. The Commonwealth Bank Board was a party to that policy. Some honourable members opposite seem to think that the charge against the Labour party that it is opposed to the board is unanswerable, but the m a j o r i ty of the members of my party believe in the Commonwealth Bank, and consider that it should carry out the functions for which it was founded. As soon as my party gets an opportunity to do so. it will take action to enable the bank to direct the monetary policy of Australia in the interests of the people generally. My objection is to the financial views, and to the personal and social interests, of the gentlemen whom the present Government appoints to the board from time to time. I am opposed to the board's policy in nearly all its aspects. The present Government has hamstrung the Commonwealth Bank by preventing it from competing with the private banks. It has become merely a bulwark on which the associated banks lean, and from which they obtain accommodation which no other citizen, irrespective of the amount of his assets, is permitted to enjoy. There is close association between the members of the board and the private banks. Their interests are so interwoven that the Commonwealth Bank and the private banks form a common association. I have heard it called "" The Thieves' Kitchen "". The Commonwealth Bank Board has taken a certain action with regard to treasury-bills, and, possibly using that, as an excuse, the leading institution among the associated trading banks immediatelv raised its rate of interest. This was done either m defiance of the Commonwealth Bank and the Government or in collaboration with the bank board. The action of the board in the near future will prove whether there has been a .deliberate attempt to create deflation, or whether the associated banks are acting independently of the Commonwealth Bank.",43
88,Mr MCCALL ,The private bank to which the honourable member has referred is not one of the associated banks.,44
89,Mr LAZZARINI ,"That statement pure eyewash. I am wondering whether the Commonwealth Bank Board is not even now considering the increase of its interest, rate to that fixed by the Bank of New South ""Wales. I think, and I am almost convinced, that within a few days the Commonwealth Bank also will raise its rate. If it resists this attempt to secure an all-round increase of the interest rate, the Government, to show that it is sincere, should introduce legislation to enable the bank to go out after business in competition with the private institutions. The press has been condemning the Commonwealth throughout the piece. I saw in the last issue of the Sunday Sun and Guardian a cartoon on the subject of the bank's proposed offer of treasury-bills to the public. That journal, of course, is a bankers' newspaper, for it is controlled and owned by a bank. If the people generally were aware of that fact they would hesitate to accept all its statements on financial matters. In the cartoon prosperity was depicted as a motor car proceeding along the road to national recovery. The Commonwealth Bank was shown as a traffic policeman holding up his hand'to stop the car, and a less prominent uniformed official, representing the private trading banks, remarked "" O.K., Chief "". If the interest rate can be raised all round, and if , by insidious press propaganda, the public can be led to believe that the Commonwealth Bank is solely responsible for the increase, the newspapers will have achieved the result they desire. The Prime Minister ( Mr Lyons) spoke of cheap money that, had been made available because of action taken by the present Government. When be was a member of another party and a Minister as well, he was a most ardent supporter of the resistance of the associated banks to the lowering of the interest rate. As a matter of fact, if the truth were known, his support of the associated banks was the real and a sufficient reason why he left the Labour party and joined the United Australia party.",44
90,Mr SPEAKER ,The honourable member's time has expired.,44
91,Mr HUGHES ,"North Sydney-Minis is ter for Health and Repatriation) [8.25]. - I cannot, hope to follow the honourable member for Werriwa ( Mr Lazzarini) and those adventurous colleagues of his who have plunged into the dark thickets of finance and banking, as viewed from, certain angles, and from which they have not been able to extricate themselves in the time permitted in this debate. I have some doubt, indeed, whether I shall be able to cover that legitimate field into which the Leader of the Opposition ( Mr . Curtin) led us in his admirable opening speech. Narrowed down, this motion charges the Government with fail in g to Bank check unnecessary imports, leaving the Commonwealth Bank Board to do what the Government itself ought to have done, and then disclaiming responsibility for what the bank has done, which, it is asserted, must prejudice employment, trade and commerce, and the condition of the people generally. Now, what has the bank done? I speak not at all of these extravaganzas to which we have listened for the last hour or two, but to the sober indictment which fell from the lips of the Leader of the Opposition. It proposes to offer to the public £1,000,000 worth of treasury-bills ! Tha: is the beginning and end of the charge which the honourable gentleman himself levelled against the board. Government is also chided for its negligence in not applying a remedy to conditions that must, so the honourable gentleman tells us, lead to disastrous results. Let us take the case against the bank first. The bank has, as I have said, decided to issue treasury-bills to the amount of £1,000,000. That, in itself, is nothing to excite even comment, let alone criticism, and I agree with my colleague the Treasurer ( Mr Casey) when he said that had the private banks not chosen to regard this action of the Commonwealth Bank as a happy chance to j u s t if y the increase of the rate of interest, we should have heard nothing about it. It is not suggested that the action of the bank is novel. It is true that hitherto it has not made treasury-bills available to the public, but I have yet to learn that the innovation is deserving of censure. As honourable members know very well these are old bills. They represent a small fraction of the bills held by the Commonwealth Bank and the trading banks. They have been offered to the public at the same rate of interest as has obtained for fifteen months and, in my opinion, that, in itself, is not. justification for the action of the private banks in raisina: the rate of interest. It is not suggested that the Commonwealth Bank itself has followed that example, and certainly it does not warrant the statement made by the honourable member, and repeated by his colleagues, that this antion was taken as part, of a. deliberate plan to retard recovery in this country. The honourable member for ""West Sydney ( Mr Beasley) levelled that charge in unmeasured terms. He alleged that the Commonwealth Bank had acted in collusion with the trading banks to retard the remarkable recovery from the depression that the country has made as a result of the policy of the Government. What evidence is there to support a charge so monstrous and so odious? Although he did not accuse all Ministers, the honourable member did not hesitate to charge the Government with having not only known beforehand what action the bank proposed to take, but also with having instigated the bank to do what it desired, but had not the courage to do itself. I ask the House to The contrast what the Leader of the Opposition ( Mr Curtin) said in regard to the relations between the bank and the Government, with the statements of the honourable member for West Sydney and several of his colleagues. The gravamen of the charge made by the Leader of the Opposition was that the Government failed to assert itself and insist that, as finance is vital to the well-being of the country, it should have control of financial policy, in order to ensure the well-being of the community. He and some of his colleagues said that the Commonwealth Bank is actually independent of the Commonwealth Government, and that the bank, in effect, is the overlord of the Government-this despite the fact that yesterday when the Prime Minister ( Mr . Lyons) was setting out in measured terms the many and great services that the bank had rendered since the appointment of the board, the honourable member for Melbourne Ports ( Mr Holloway) interjected that the bank was a mere bookkeeper for the Government. Precisely what the honourable member meant I do not know; at any rate a bookkeeper occupies a subordinate position; he is the servant of another. Thus, on the one hand we have the statement that the Bank Board is an independent agency, that it, controls finances-the l if e of the community-and that the - Government is as nothing. And on the other hand we are told that the Commonwealth Government, being craven-spirited and hesitating to do that which it believes ought to be done, has used the Commonwealth Bank Board as a tool to carry out its nefarious purposes. These two statements are entirely inconsistent. I am not suggesting for one moment that the Leader of the Opposition was guilty of that inconsistency, but the Government has to deal with these charges as they are made. I protest most emphatically against the charge made by the honourable member for West Sydney that the Government is a party to a base conspiracy to destroy Australian industries and to sacrifice them on the "" altar of Ottawa "". OPPOSITION MEMBERS - Hear , hear I",44
92,Mr HUGHES ,"Eve n the ranks of Tuscany can scarce forbear to cheer my presentation of the honourable member's contention. No one in this House has stood more zealously or more consistently for Australian industries than I have, and I would rather go out of this Government and even out of this Parliament, than be aparty to anything which would injure Australian industries. The Leader of the Opposition stated that the Government has failed in its duty by not checking imports. By that he means there has been such an excess of imports over exports as to imperil the stability of this country and to threaten us with a repetition of the conditions which brought about the depression. He has failed utterly to show that any need exists for action in this respect. The Prime Minister answered that charge in terms that have not been challenged. The right honourable member has shown that up to the first week in March there was a balance of exports over imports to the value of £17,700,000 as against an excess of £16,100,000 for the whole of the year 1934-35. If this be a fact-and no one has challenged the Prime Minister's statement-wher e is the need for the action vocated by the Leader of the Opposition ? Why should we disturb a settled condition of things under which we continue to emerge from depression into prosperity? The honourable gentleman suggested three alternative methods by which we could have avoided that action which, he alleges, has been taken by the bank to correct an unfavorable economic position. If the honourable gentleman himself did not do so, certainly some of his colleagues claimed that the action of the Commonwealth Bank was taken for the deliberate purpose of checking imports through an increase of the interest rate. No evidence whatever has been advanced in support of that assertion. During this debate efforts have been made to belittle the Commonwealth Bank Board, and certain honourable members have taken refuge in the flimsy shelter of a declaration to the effect that they are decrying not the Commonwealth Bank, but merely the board. We have been asked to believe that there was a golden age in which the Commonwealth Bank standing for lofty ideals did yeoman and wonderful service for the country, and this, so it is said, the bank was able to do because it was then controlled by the Government. There is not one word of truth in that statement; the Commonwealth Bank was never under political control. Naturally, some honourable members who have come into public life recently are compelled to swallow as gospel the loose and utterly inaccurate statements made by their older colleagues. Let me here administer a wholesome corrective; I shall not claim that it will be an emetic. In the paean of praise which he showered upon the Commonwealth Bank as he conceived it to exist in its golden age, the honourable member for Melbourne Ports ( Mr Holloway), endeavoured to lead us to believe that there was something about the control exercised by the Bank Board that differed fundamentally from the control exercised by the first Governor of the bank (- Sir Denison Miller). The honourable member, who surprised me with the fertility of his invention, told an apocryphal story of what happened during the war, when, adjured by me or some equally insignificant person, all the bankers of Australia ad- trembled before the Government and gave us £100,000,000 or £200,000,000, or may be it was £300,000,000, at a rate of interest which is too paltry to mention in a great assembly like this. Unhappily, the honourable member's story is not quite true. Leaving fiction, let us turn to facts : Let me read an extract from a speech made by myself on the 22nd of November, 1911, during the second reading debate on the Commonwealth Bank Bill, and reported in Hansard Vol. LXII . page 3044. I need hardly remind honourable members that I was a member of the Ministry that established the Commonwealth Bank. For twelve years from 1911 to 1923, with the exception of ten months, I was a member of that or succeeding governments, and therefore no one is better qualified than myself to speak concerning the operations of the Commonwealth Bank and the relations between the Government and the bank during its early years. The then Opposition had stated that the bill would create a bank that was practicallyunder the control of the government of the day and the parliament of the hour. In order to show that the suggestion was entirely baseless, I saidTlic scope of the powers of the Governor is precisely limited. He is placed above the power of any party influence . . . put in a position to exercise authority and to make the best he can of the business, and he will have behind him the credit of the Commonwealth, of which nothing can rob him . . . The Commonwealth Bank will have behind it the resources and power of the Commonwealth. I then went on to show that the bank's powers and authority were clearly set forth in the act, and added that it wasto carry on in a legitimate way the business of hanking. It was to compete with other banks, and to do that it must conduct the bank in a business-like way. I concluded my speech by sayingThis bill placed the bank clearly and unmistakably out of the control of any political and extraneous influence, so far as any human institution can be. Speaking as one who knows, I say definitely that during and after the war years the bank was an entirely free agent. At no time was it subjected to control or interference by the Government of the day. And that is the positron of the bank today. Because of the sound business principles upon which it is based, it has achieved the magnificent results that now stand to its credit. The honourable member for Melbourne Ports ( Mr Holloway) spoke this afternoon of what the bank had done in the way of floating huge loans for the Commonwealth Government. the bank had been conducted on the lines suggested by the honourable member for West Sydney ( Mr Beasley) or the honourable member for Werriwa ( Mr Lazzar in i ) it would never have got out of its swaddling clothes. It has waxed and grown strong because it has won the confidence of the people and has carried on the business of banking in a business-like way. The honourable member for Melbourne Ports argued that the bank should be controlled by the Government or Parliament. Can any honourable member seriously contend that we are equipped with sufficient knowledge of the intricate business of banking to say how much credit is necessary for the governmental and industrial activities of this country? The honourable gentleman waxed enthusiastic in regard to some system under which the Commonwealth Bank could pump credit into the economic structure. As to that, all I need say is that to give to Parliament or a government under the party system the power to pump credit into the economic structure would be like entrusting men already far gone in drink with the authority to decide how much liquor every man-includin g themselves-ough t to have. Who is going to say when the pumping should cease? No cartoon would excite the risibilities of the multitude more effectively than a picture of the honourable gentleman for Melbourne Ports pumping credit into the economic system of the Commonwealth under direction from those who control his party inside and outside this chamber. How could the amount of credit to be made available be determined by a majority of members on either side of the House? And how could there be confidence in any bank so controlled? Let, me repeat that the activities of the Commonwealth Bank have been con« ducted on sound business principles, and precisely because of this fact, it has won the confidence of the people. Now in the exercise of its wisdom, and as the result of long experience, when the board has decided I o issue £1,000,000 worth of treasury-bills to the public, it is covered with abuse. Most odious charges are levelled at the board and the Government whose only faul t is that, in its relations with the If bank, it has followed in the footsteps of earlier governments the great virtues and achievements of. which honourable members opposite now pretend to laud. There is no evidence whatever to sustain the charge levelled at the Government. The Leader of the Opposition would have the people of this country believe that the action of the bank in issuing treasury-bills has been taken for the express purpose of destroying the Australian industries with consequent increase of unemployment. It has also been said that the Government had been consulted, that the Government was in collusion with the bank and was using that institution as its tool. To that charge I reply that the record of the Government speaks for itself. The figures relating to increased employment, especially in our secondary industries are an effective answer. When this Government came into office 29 per cent, of our adult rjopulation were unemployed; today the figure is down to 13.6 per cent. In every part of this country there is evidence of reviving trade and expanding industries. This is especially true of our secondary industries, behind which, it is said by some honourable members opposite, we are now standing with a dagger in order to stab them in the back! The truth is that, as a result of this Government's policy, there has been the most surprising revival of industry in the history of the nation. Our factories now give employment, to 459,000 operatives, and they are rapidly extending. My colleague, the Minister for Trade and Customs ( Mr White) has shown that the rising tide of imports, against which the Leader of the Opposition pointed his oratorical dagger, consists mainly of those classes of goods which are essential for the conduct and expansion of Australian industries, and that other goods which may be in the luxury class are an outward and visible sign of the increased spending power of the people, due to the policy of this Government. Does the Leader of the Opposition deny that? But I am not one of those who dwell on past achievements. We have gone far along the road to recovery but we have yet far to travel, and I for one will never be satisfied while in this country, there is one man anxious for work but unable to obtain it. That is the goal to which I direct my steps. Mr Hughes. This Government proposes to continue its progressive policy which has brought about the magnificent results that confront us on every hand, and if ever it meets a situation such as that visualized by the Leader of the Opposition, it will deal with it promptly. I do not for a moment contend that an ample supply of credit is not essential to recovery. I have said again and again that we must have an ample supply of credit for necessary public works and the expansion of industrial enterprises, in order that we may emerge from depression to prosperity. The Leader of the Opposition and bis friends opposite have suggested that this action of the Commonwealth Bank in issuing treasury-bills to the public is a sinister move to contract the amount of credit available for industry. I deny that absolutely. Neither the honourable gentleman nor his friends have submitted evidence to substantiate that charge. If , however, at any time it is demonstrated that there is a downward tendency in the re-employment figures, I for one will be prepared to join with any honourable member who will lead a crusade to find employment for the people. That, I suggest, is the supreme test of the policy of any government in this or any other country. Tried by that test, this Government emerges triumphant. NA Leader of the Opposition ( Mr Curtin) and those honourable members who support the motion of censure have failed to make good their case against the Government or the Commonwealth. Bank. Other honourable members have pointed out that the issue of £1,000,000 worth of treasury-bills is not a new proposal. I have every confidence in the Commonwealth Bank and the board which controls it. Its record of achievement is a sufficient answer to the charges made by the Xeader of the Opposition. In its personnel, the board is truly representative of all sections of the community, and no one can deny that it has always operated in the best, interests of the people. I feel sure, therefore, that it will do excellent work in the future. Apparently, the Leader of the Opposition, in submitting this motion of censure, has taken the long view. Possibly he and his friends are looking forward to the time when they may be on the treasury bench and in a position to dictate the board's policy. I have a very vivid recollection of what happened a few years ago when there was a desire on the part of a number of Labour members to introduce a fiduciary note issue. There was an attempt to dictate to the Commonwealth Bunk Board. I did not agree with that proposal, aud stated my reasons on the floor of the House. I am glad that at the time of which I speak, the late Sir Robert Gibson was the Chairman of the Commonwealth Bank Board, and successfully withstood the pressure that was put upon him. I shall do all in my power to prevent the Commonwealth Bank from being under political control.",46
